group,denominator,person_years_alive,infections,cases,hospitalizations,deaths,infections_per1000_py_alive,cases_per1000_py_alive,hospitalizations_per1000_py_alive,deaths_per1000_py_alive,scenario,boost_scenario,boost_recovery_curve,k_years,dose2_interval_years,is_no_revaccination,contact_scales_mode,elapsed_s,outcome_state_cache_used,outcome_state_cache_loaded,outcome_state_cache_elapsed_s,draw_row,posterior_draw_id,pre_posterior_draw_id,posterior_source_row,posterior_source_wave,posterior_source_task_id,posterior_source_sample_in_task
vaccinated_primary,886752.2270832069,886752.2270832069,217393.93146120524,59711.33785950876,1845.993488484286,98.85805452040296,245.1574688188592,67.33711631705421,2.081746661698624,0.11148328868096183,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.82697366201319,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422262.115417086,2422262.115417086,600479.056799215,184834.22903028945,5077.60304344937,265.61791745609673,247.90011492865185,76.30645249077972,2.096223613097736,0.10965696724789023,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.82697366201319,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340114.806503726,3340114.806503726,883267.8254817943,277001.93838593835,5325.921774215936,275.4095500037857,264.4423550238254,82.93186145774757,1.5945325483559827,0.08245511485638762,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.82697366201319,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997902.388359131,9997902.388359131,4227776.598226872,1473472.4120986413,11480.961574494362,314.8555903630998,422.86636076277404,147.3781554233067,1.1483370339624444,0.031492164869472615,older_adult_vax_main,scenario_a,scenario_a,1,1,False,posterior,99.82697366201319,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886770.0427903528,886770.0427903528,217206.18861790124,58150.025846730474,1790.0662019693882,95.87956663690674,244.94082810288663,65.57509054292456,2.01863630433058,0.10812224365993187,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.71886933408678,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.9108225224,2422280.9108225224,600012.7604488588,183214.95093188746,5019.573647087053,262.5270481659047,247.70568837332553,75.6373672901852,2.0722508379024385,0.10838010033970819,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.71886933408678,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340133.444216072,3340133.444216072,882648.5486434505,275299.86397333024,5267.636619607257,272.30815061992485,264.2554746343698,82.4218159457228,1.5770737030668454,0.08152612917051746,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.71886933408678,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997924.265084581,9997924.265084581,4226543.43063639,1471579.9730252288,11421.522343485718,311.7448949973133,422.7420931159288,147.18854974370817,1.1423893640975777,0.031180961840850268,older_adult_vax_main,scenario_a,scenario_a,2,2,False,posterior,92.71886933408678,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886769.364368552,886769.364368552,217200.11693664474,58030.96922798183,1785.5441780902584,95.62972989840347,244.93416852679383,65.44088187947759,2.0135384123939635,0.10784058825318035,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,85.01835356093943,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.2650977704,2422280.2650977704,599979.6987911125,183096.25924585736,5014.841714698125,262.26562223207,247.69210542484257,75.58838747277126,2.070297887059618,0.1082722036797357,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,85.01835356093943,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340132.7542174435,3340132.7542174435,882609.4966945677,275170.0513573418,5262.864255360168,272.0450231417829,264.24383748823584,82.38296846432115,1.575645234074895,0.08144736846111376,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,85.01835356093943,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997923.091964275,9997923.091964275,4226493.400379068,1471446.892814868,11416.71847546685,311.48155540882243,422.7371386539338,147.17525622871892,1.1419090115469,0.031154626070205766,older_adult_vax_main,scenario_a,scenario_a,3,3,False,posterior,85.01835356093943,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886766.9280987683,886766.9280987683,217208.91553577012,58043.996983856414,1785.7240462690343,95.6305264289929,244.94476355976295,65.45575296577982,2.0137467802251416,0.1078417827715171,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.11133099114522,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422277.7561501823,2422277.7561501823,599983.332516568,183112.54430103797,5014.964592122719,262.26304899316517,247.69386210693867,75.59518879951474,2.0703507594823445,0.10827125350397049,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.11133099114522,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340130.2247075676,3340130.2247075676,882619.0355846378,275183.32132189325,5262.972748827803,272.04182838497155,264.2468934461716,82.38700374204299,1.5756789091325274,0.08144647366519644,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.11133099114522,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997919.843725797,9997919.843725797,4226531.133935189,1471468.5095331883,11416.86969642324,311.47877875322087,422.7410501382997,147.17746616628554,1.1419245077852778,0.03115435846874584,older_adult_vax_main,scenario_a,scenario_a,4,4,False,posterior,77.11133099114522,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886764.0314143074,886764.0314143074,217221.14282832027,58099.74877421087,1787.438104043164,95.71430753736286,244.95935235653664,65.51883783732984,2.015686293897559,0.10793661464223722,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.40441231313162,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422274.7379720453,2422274.7379720453,599997.4115929472,183170.98350628244,5016.6617120484825,262.34566878289763,247.6999830726351,75.61940874619168,2.071053969810413,0.10830549675902423,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.40441231313162,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340127.2079463163,3340127.2079463163,882642.0084883217,275242.5779321171,5264.668722969311,272.1243814409107,264.2540099635953,82.40481897734384,1.5761880896165934,0.08147126276912876,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.40441231313162,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997916.160572961,9997916.160572961,4226591.57361542,1471538.9036915062,11418.627507280193,311.56189974691466,422.74725110049354,147.18456126833286,1.1421007461844743,0.031162683777602278,older_adult_vax_main,scenario_a,scenario_a,5,5,False,posterior,69.40441231313162,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886752.2270832069,886752.2270832069,217393.93146120524,59711.33785950876,1845.993488484286,98.85805452040296,245.1574688188592,67.33711631705421,2.081746661698624,0.11148328868096183,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,100.08230858808383,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422262.115417086,2422262.115417086,600479.056799215,184834.22903028945,5077.60304344937,265.61791745609673,247.90011492865185,76.30645249077972,2.096223613097736,0.10965696724789023,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,100.08230858808383,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340114.806503726,3340114.806503726,883267.8254817943,277001.93838593835,5325.921774215936,275.4095500037857,264.4423550238254,82.93186145774757,1.5945325483559827,0.08245511485638762,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,100.08230858808383,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997902.388359131,9997902.388359131,4227776.598226872,1473472.4120986413,11480.961574494362,314.8555903630998,422.86636076277404,147.3781554233067,1.1483370339624444,0.031492164869472615,older_adult_vax_main,scenario_b,scenario_b,1,1,False,posterior,100.08230858808383,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886770.0427903528,886770.0427903528,217206.18861790124,58150.025846730474,1790.0662019693882,95.87956663690674,244.94082810288663,65.57509054292456,2.01863630433058,0.10812224365993187,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.88398827891797,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.9108225224,2422280.9108225224,600012.7604488588,183214.95093188746,5019.573647087053,262.5270481659047,247.70568837332553,75.6373672901852,2.0722508379024385,0.10838010033970819,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.88398827891797,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340133.444216072,3340133.444216072,882648.5486434505,275299.86397333024,5267.636619607257,272.30815061992485,264.2554746343698,82.4218159457228,1.5770737030668454,0.08152612917051746,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.88398827891797,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997924.265084581,9997924.265084581,4226543.43063639,1471579.9730252288,11421.522343485718,311.7448949973133,422.7420931159288,147.18854974370817,1.1423893640975777,0.031180961840850268,older_adult_vax_main,scenario_b,scenario_b,2,2,False,posterior,92.88398827891797,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886769.377361341,886769.377361341,217199.96856438107,58029.68447568915,1785.4979490906517,95.62726074617353,244.9339976203039,65.43943211972598,2.013486250961389,0.10783780223751153,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,84.99436918785796,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.2788672107,2422280.2788672107,599979.3156396111,183094.93033247034,5014.793708324389,262.2630577765419,247.69194583881676,75.58783842227186,2.07027805662092,0.10827114436946592,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,84.99436918785796,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340132.767827772,3340132.767827772,882608.9915426706,275168.6502271972,5262.816021119892,272.04244927587894,264.2436851744274,82.38254864525966,1.5756307868392074,0.08144659754133053,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,84.99436918785796,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997923.107649967,9997923.107649967,4226492.410595529,1471445.3410794493,11416.669321627765,311.47897419587855,422.7370389917886,147.17510079203996,1.1419040933503715,0.031154367846412886,older_adult_vax_main,scenario_b,scenario_b,3,3,False,posterior,84.99436918785796,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886785.4729780091,886785.4729780091,216968.8414788231,55887.022639214934,1707.7010954202437,91.45121358466592,244.66891721872355,63.02203220755833,1.925720647729411,0.10312664829471532,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.22207416198216,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422297.518117374,2422297.518117374,599336.4834385699,180884.47657865792,4933.833996326222,257.91670185044313,247.42480184860958,74.67475618735827,2.0368406273069346,0.10647606246605816,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.22207416198216,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340149.6851286264,3340149.6851286264,881772.4151946882,272828.5004445867,5181.43573021402,267.67866162840676,263.991886088402,81.68151914248126,1.5512585418801332,0.08013972033055718,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.22207416198216,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997941.82756376,9997941.82756376,4224886.496543101,1468864.292344236,11333.804141240922,307.10355866866405,422.5756230042595,146.91666721791282,1.1336137313776187,0.03071667788884277,older_adult_vax_main,scenario_b,scenario_b,4,4,False,posterior,77.22207416198216,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886778.8589491502,886778.8589491502,216996.36462645192,56011.85038532493,1711.5218361655539,91.63760324142481,244.70177929545676,63.163267617475725,1.9300435716225124,0.10333760476655603,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.40099863312207,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422290.6194089497,2422290.6194089497,599367.4214570072,181015.02493832874,4937.606179515915,258.0999181788333,247.43827873273753,74.72886345177577,2.0384037076115638,0.10655200334376512,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.40099863312207,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340142.7944947085,3340142.7944947085,881823.3302337844,272960.9591557242,5185.205504359843,267.8617350800174,264.0076740692714,81.72134425079791,1.552390368731003,0.08019469572424047,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.40099863312207,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997933.436460113,9997933.436460113,4225022.167390317,1469021.9637050794,11337.713700199054,307.28791585907726,422.58954755416295,146.93256091782945,1.1340057195073012,0.030735143198540458,older_adult_vax_main,scenario_b,scenario_b,5,5,False,posterior,69.40099863312207,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886752.2270832069,886752.2270832069,217393.93146120524,59711.33785950876,1845.993488484286,98.85805452040296,245.1574688188592,67.33711631705421,2.081746661698624,0.11148328868096183,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.60275752888992,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422262.115417086,2422262.115417086,600479.056799215,184834.22903028945,5077.60304344937,265.61791745609673,247.90011492865185,76.30645249077972,2.096223613097736,0.10965696724789023,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.60275752888992,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340114.806503726,3340114.806503726,883267.8254817943,277001.93838593835,5325.921774215936,275.4095500037857,264.4423550238254,82.93186145774757,1.5945325483559827,0.08245511485638762,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.60275752888992,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997902.388359131,9997902.388359131,4227776.598226872,1473472.4120986413,11480.961574494362,314.8555903630998,422.86636076277404,147.3781554233067,1.1483370339624444,0.031492164869472615,older_adult_vax_main,scenario_c,scenario_c,1,1,False,posterior,99.60275752888992,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886770.0427903528,886770.0427903528,217206.18861790124,58150.025846730474,1790.0662019693882,95.87956663690674,244.94082810288663,65.57509054292456,2.01863630433058,0.10812224365993187,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.81166187906638,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.9108225224,2422280.9108225224,600012.7604488588,183214.95093188746,5019.573647087053,262.5270481659047,247.70568837332553,75.6373672901852,2.0722508379024385,0.10838010033970819,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.81166187906638,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340133.444216072,3340133.444216072,882648.5486434505,275299.86397333024,5267.636619607257,272.30815061992485,264.2554746343698,82.4218159457228,1.5770737030668454,0.08152612917051746,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.81166187906638,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997924.265084581,9997924.265084581,4226543.43063639,1471579.9730252288,11421.522343485718,311.7448949973133,422.7420931159288,147.18854974370817,1.1423893640975777,0.031180961840850268,older_adult_vax_main,scenario_c,scenario_c,2,2,False,posterior,92.81166187906638,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886769.3803824716,886769.3803824716,217199.9340639919,58029.38573784056,1785.4871996599607,95.6266866047427,244.93395788013297,65.43909501342047,2.013474122087824,0.1078371544171925,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.01468308409676,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422280.282068934,2422280.282068934,599979.2265467662,183094.62132601152,5014.78254560645,262.26246147453287,247.69190873085424,75.58771075394526,2.0702734455333927,0.1082708980525274,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.01468308409676,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340132.770992497,3340132.770992497,882608.8740815116,275168.32442839764,5262.8048054168175,272.04185078570276,264.2436497574468,82.38245102653009,1.5756274274848698,0.0814464182826084,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.01468308409676,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997923.111297263,9997923.111297263,4226492.180443635,1471444.980260522,11416.657892091598,311.478373997311,422.73701581760156,147.1750646489616,1.1419029497427542,0.031154307802722808,older_adult_vax_main,scenario_c,scenario_c,3,3,False,posterior,85.01468308409676,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886790.6227723097,886790.6227723097,216900.60923815856,55274.89283486815,1685.5432566705508,90.26403489921306,244.59055347256356,62.3313907651236,1.9007229140528779,0.10178731324089457,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.03663784801029,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422303.0128108067,2422303.0128108067,599151.7683397878,180252.0090196789,4910.784697156353,256.6816074774157,247.34798461260237,74.41348504558765,2.0273205586521343,0.10596593659831431,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.03663784801029,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340155.091513288,3340155.091513288,881530.6895908344,272159.7796190067,5158.270096655992,266.4387527154174,263.9190892155396,81.48118041300357,1.5443205346249327,0.07976837763982536,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.03663784801029,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997947.923377795,9997947.923377795,4224413.439340611,1468122.9874304074,11310.195227885113,305.86017419742205,422.52804992740926,146.84243193521294,1.131251664297925,0.030592295193120744,older_adult_vax_main,scenario_c,scenario_c,4,4,False,posterior,77.03663784801029,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccinated_primary,886813.2379152839,886813.2379152839,216062.267588521,50733.732532201604,1519.530592903075,81.31032783531342,243.6389741953324,57.20903834438265,1.713473060545623,0.09168822065225067,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.54694983898662,True,False,65.15296590700746,4,626,102136,626,0,6,26
vaccine_eligible,2422327.064366129,2422327.064366129,597296.1498045259,175527.40216310037,4736.646403812122,247.29095778346425,246.57948077743393,72.46230484116401,1.9554115847900995,0.10208817852108462,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.54694983898662,True,False,65.15296590700746,4,626,102136,626,0,6,26
age_60plus,3340179.2023775596,3340179.2023775596,879201.4487947146,267132.2498165215,4983.150251003621,257.0074329936188,263.2198440637238,79.97542455996826,1.4918811084915997,0.07694420491292185,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.54694983898662,True,False,65.15296590700746,4,626,102136,626,0,6,26
all_ages,9997973.607460242,9997973.607460242,4220023.1957668,1462438.3798887404,11131.02754258822,296.3984205945783,422.08785114394806,146.27347873748184,1.1133283582867752,0.02964584947227837,older_adult_vax_main,scenario_c,scenario_c,5,5,False,posterior,35.54694983898662,True,False,65.15296590700746,4,626,102136,626,0,6,26
